GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AJR001,AJU001,AJU002,AJU003,AJV001,AJV002,AJ1001,AJ1002,AJ1003,AJ1004,AJ1005,AJ1006,AJ1007,AJ1008,AJ1009,AJ1010,AJ1011,AJ1012,AJ1013,AJ1014,AJ1015,AJ1016,AJ1017,AJ1018,AJ1019,AJ1020,AJ1021,AJ1022,AJ1023,AJ1024,AJ1025,AJ1026,AJ1027,AJ1028,AJ1029,AJ1030,AJ1031,AJ1032,AJ1033,AJ1034
"G3700370","1870","North Carolina","370","Chatham","0370","Chatham","47","370",19723,122750,204466,93557,1169981,138089,33051,123712,583,304881,124632,98,4,100,52210,1593,12803,6438,21400,43677,338,252346,2880,52,1492,3,11,3,0,2267,165,0,0,0,0,0,22810,0,1790,21175
"G3700390","1870","North Carolina","370","Cherokee","0390","Cherokee","47","390",8080,26858,121010,54856,480909,14447,10,3618,8830,162529,18098,0,8,0,19392,70,12578,132,10702,8588,0,58867,70,6,560,0,31,0,0,564,3,0,0,0,0,0,13270,0,182,11996
"G3700410","1870","North Carolina","370","Chowan","0410","Chowan","47","410",6450,36637,44179,726,542278,17995,9176,0,10,137647,9730,0,0,33,189,1331,779,5496,4740,41130,3326,5932,0,0,0,0,0,0,0,985,26,0,0,0,0,1422,0,0,581,5301
"G3700430","1870","North Carolina","370","Clay","0430","Clay","47","430",2461,13991,65108,5646,323965,24510,0,6061,6411,79985,14408,3,44,0,13113,0,5811,247,4618,5507,32,42052,215,0,221,11,19,0,0,436,120,80,0,0,0,0,6528,0,494,8091
"G3700450","1870","North Carolina","370","Cleveland","0450","Cleveland","47","450",12696,76099,106019,31480,686785,51462,12,42654,1828,236252,67794,0,15,0,415,520,15842,104,4431,37882,34,106269,0,20,248,0,0,5,0,0,0,0,0,0,0,0,21304,0,671,7551
"G3700470","1870","North Carolina","370","Columbus","0470","Columbus","47","470",8474,25785,23864,243401,161127,20750,79,18,1013,65972,209,0,0,216964,2430,119,7993,4149,1791,79307,12910,4719,115,40,3,0,0,0,0,0,0,0,0,0,0,0,73,0,2124,24006
"G3700490","1870","North Carolina","370","Craven","0490","Craven","47","490",20516,45039,265673,12085,844404,52001,1653,1657,1017,241034,5966,0,207,55386,4765,3809,4780,15113,5254,112217,210,7251,0,870,620,0,0,0,0,0,0,0,0,0,0,0,0,0,5559,36371
"G3700510","1870","North Carolina","370","Cumberland","0510","Cumberland","47","510",17035,37332,237640,3478,637362,30679,198,1085,3075,142203,13491,20,0,87,50,484,7589,8952,1146,57361,8234,6128,0,500,852,0,0,0,0,0,0,0,0,0,0,0,50,0,143,1495
"G3700530","1870","North Carolina","370","Currituck","0530","Currituck","47","530",5131,39687,52546,7455,510874,15341,600,745,0,270699,1150,0,0,0,0,64,4308,774,14380,69708,100,5343,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1619,0,44,1280
"G3700550","1870","North Carolina","370","Dare","0550","Dare","47","550",2778,278,2012,2073,14193,838,0,0,0,2425,15,0,0,0,0,0,0,20,230,3185,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50
"G3700570","1870","North Carolina","370","Davidson","0570","Davidson","47","570",17414,111230,133017,63372,1395298,107816,33,152693,3139,287355,120459,172,13,0,38937,100,29262,176,19326,16300,655,96149,0,60,6904,0,7,69,0,1078,146,0,30,0,15,0,21322,0,1818,24363
"G3700590","1870","North Carolina","370","Davie","0590","Davie","47","590",9620,42878,49576,33037,626542,27932,0,47866,3910,186821,59721,0,0,0,247555,3,5427,32,1323,1183,59,10529,6,0,791,0,0,0,0,360,26,0,0,0,0,0,5684,0,685,6474
"G3700610","1870","North Carolina","370","Duplin","0610","Duplin","47","610",15542,83957,310577,12110,649750,33610,1974,402,2607,291633,1470,10,0,155599,275,1785,9522,12304,4379,135581,2451,4687,150,0,972,0,0,0,0,0,0,0,0,0,0,0,368,0,2222,38309
"G3700650","1870","North Carolina","370","Edgecombe","0650","Edgecombe","47","650",22970,108019,133850,13370,3353471,122155,0,6102,223,488800,48573,0,0,10400,65,18361,2107,11387,7410,58055,1381,11369,0,500,3059,0,0,0,0,0,0,0,0,0,0,0,45,0,578,7305
"G3700670","1870","North Carolina","370","Forsyth","0670","Forsyth","47","670",13050,114126,93640,462,1173202,42730,160,66518,4471,173146,76569,0,7,0,238262,0,9749,97,13083,11603,175,59999,110,2,2997,36,16,15,0,2479,340,0,0,0,0,0,17057,0,1688,21449
"G3700690","1870","North Carolina","370","Franklin","0690","Franklin","47","690",14134,82926,111874,43317,944916,47129,3,23238,229,241435,31659,0,0,467,36243,3356,5022,4264,8992,30135,25,65442,150,58,2522,5,0,0,0,0,0,0,0,0,0,0,1580,0,542,6812
"G3700710","1870","North Carolina","370","Gaston","0710","Gaston","47","710",12602,62591,103455,31770,1294000,54463,0,64468,3620,338023,79717,45,15,0,3640,762,14763,655,9288,16415,0,89892,0,5,271,0,0,0,0,0,0,0,0,0,0,0,26722,0,228,5685
"G3700730","1870","North Carolina","370","Gates","0730","Gates","47","730",7724,53382,99438,646,451750,23335,0,9412,121,158070,6915,0,0,0,0,151,1441,4268,6500,54186,555,3510,0,0,0,0,0,0,0,0,15,0,0,0,0,0,116,0,70,765
"G3700770","1870","North Carolina","370","Granville","0770","Granville","47","770",24831,149968,116483,108036,2007031,84760,0,110209,22,306113,115593,0,0,0,2134228,277,13527,2020,16484,34298,233,129595,0,171,271,0,25,0,0,0,0,0,0,0,0,0,7207,0,696,7364
"G3700790","1870","North Carolina","370","Greene","0790","Greene","47","790",8687,55450,87153,2704,1534503,48977,5634,5098,1184,223988,5517,0,0,2505,393,6268,2547,23521,5924,44531,568,8227,0,0,1596,0,0,0,0,0,0,0,0,0,0,0,96,0,765,9310
"G3700810","1870","North Carolina","370","Guilford","0810","Guilford","47","810",21736,156567,105679,69959,2093277,105433,0,132783,4864,308347,169847,188,0,50,177782,21,31461,558,22521,23468,863,149490,705,455,5761,6,0,0,0,913,135,0,0,0,0,0,26429,0,1212,33348
"G3700830","1870","North Carolina","370","Halifax","0830","Halifax","47","830",20408,146700,204841,14529,2875197,218263,4758,819,0,353808,25367,0,0,0,200,11716,3914,3357,8491,28169,2150,21071,50,247,2321,0,0,2,0,0,0,0,0,0,0,0,30,0,15,995
"G3700850","1870","North Carolina","370","Harnett","0850","Harnett","47","850",8895,29114,163499,13321,509679,41958,5371,3200,2481,125410,8717,0,0,0,6225,334,7586,8841,2584,64290,813,20329,128,0,157,0,0,0,0,0,0,0,0,0,0,0,140,0,230,5829
"G3700870","1870","North Carolina","370","Haywood","0870","Haywood","47","870",7921,35750,82545,316,591148,32609,0,40734,9004,206998,26879,0,4093,0,18692,0,15299,1550,11126,699,18,76463,135,52,551,7,98,0,0,745,18,0,0,0,0,0,17389,0,1155,17275
"G3700890","1870","North Carolina","370","Henderson","0890","Henderson","47","890",7706,42569,123106,2575,1015192,39939,329,4019,22298,212914,21101,30,672,197,22886,1,14434,1962,14960,7377,128,82916,1572,0,417,1,39,0,0,705,28,0,0,0,0,0,18319,0,1121,14522
"G3700910","1870","North Carolina","370","Hertford","0910","Hertford","47","910",9273,53499,110063,1341,730355,24922,0,5430,0,189079,13857,0,0,0,0,2686,4661,11251,12392,49807,635,9896,0,0,711,0,0,42,0,0,0,0,0,0,0,0,5936,0,453,5222
"G3700950","1870","North Carolina","370","Hyde","0950","Hyde","47","950",6445,24655,25028,1547,861775,13457,0,21319,0,163216,11633,0,0,171548,100,235,2227,2132,1107,8923,10,16845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,330,1400
"G3700970","1870","North Carolina","370","Iredell","0970","Iredell","47","970",16931,74246,116077,73685,1434977,73580,0,67687,2680,315972,108657,18,79,100,67071,408,13233,262,9552,11357,144,86058,110,10,1427,10,0,0,0,331,75,0,0,0,0,0,15797,0,3773,40273
"G3700990","1870","North Carolina","370","Jackson","0990","Jackson","47","990",6683,24882,208243,38,415733,21471,0,13560,9187,156050,10668,0,244,0,11697,0,10634,620,13235,7116,142,64032,23,15,283,0,38,18,0,448,18,0,0,0,0,0,11337,0,479,11571
"G3701010","1870","North Carolina","370","Johnston","1010","Johnston","47","1010",16897,76829,261614,57247,871903,29067,2472,1322,764,246338,14402,0,0,0,0,4108,5344,11404,1761,132277,57,19628,175,80,1027,3,0,0,0,0,0,0,0,0,0,0,171,0,241,7498
"G3701030","1870","North Carolina","370","Jones","1030","Jones","47","1030",5002,30021,82360,0,330495,9463,2142,0,767,96385,2111,0,0,5790,6030,1196,3203,4097,1709,14139,0,246,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1075,10711
"G3701070","1870","North Carolina","370","Lenoir","1070","Lenoir","47","1070",10434,71896,95926,9375,731917,39674,6959,3373,1633,195725,3983,0,0,27690,543,4804,2746,20474,6343,45056,371,10933,0,21,6,0,0,0,0,30,3,0,0,0,0,0,421,0,1052,11712
"G3701090","1870","North Carolina","370","Lincoln","1090","Lincoln","47","1090",9573,57376,70400,19443,828644,31850,42155,0,1434,190286,52396,0,2,0,3157,242,6184,60,7914,12572,40,44674,0,53,1031,12,0,0,0,71,2,0,0,0,0,0,24731,0,403,8428
"G3701110","1870","North Carolina","370","McDowell","1110","Mcdowell","47","1110",7592,31496,27620,0,581325,17135,16,11939,8411,176364,11580,0,0,0,300,0,8866,180,5394,4135,0,18254,1620,0,9,2,25,0,0,0,0,0,0,0,0,0,1345,0,307,1340
"G3701130","1870","North Carolina","370","Macon","1130","Macon","47","1130",6615,34795,289573,12870,510612,38855,136,21229,6825,163199,19970,23,351,0,26739,0,14964,1095,10837,10225,41,64601,409,0,1007,4,38,3,0,789,29,0,0,0,0,0,12043,0,791,13871
"G3701150","1870","North Carolina","370","Madison","1150","Madison","47","1150",8192,32804,121368,0,527216,23064,0,29749,3412,167971,19108,0,907,0,15924,0,12007,1459,7596,1322,0,65675,226,0,360,6,25,0,0,3002,54,0,0,0,0,13833,0,0,1108,20209
"G3701170","1870","North Carolina","370","Martin","1170","Martin","47","1170",9647,48830,168603,13138,1061956,26120,250,1925,50,206384,3264,0,0,125,0,3607,2420,7014,3820,47799,2208,1840,400,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,19001
"G3701190","1870","North Carolina","370","Mecklenburg","1190","Mecklenburg","47","1190",24299,103602,105253,60603,2645482,123763,4230,65596,3129,454864,75990,90,0,0,5171,6067,8014,4094,12159,18774,263,125939,70,61,972,0,0,0,0,0,0,0,0,0,0,0,17540,0,1033,7668
"G3701210","1870","North Carolina","370","Mitchell","1210","Mitchell","47","1210",4705,18385,74329,0,258205,6411,0,12530,6065,72860,21311,0,420,0,5636,0,8725,1985,8483,527,0,35760,355,0,456,50,7,0,0,2771,207,0,0,0,2235,0,7684,0,405,6004
"G3701230","1870","North Carolina","370","Montgomery","1230","Montgomery","47","1230",7487,46296,146245,46473,411125,32690,50478,0,148,118589,39177,0,0,0,13992,632,23782,2407,8863,22155,44,76034,0,0,73,3,3,0,0,8,0,0,0,0,0,13765,0,0,1171,13186
"G3701250","1870","North Carolina","370","Moore","1250","Moore","47","1250",12040,58971,265704,37234,380188,59347,0,56328,4603,170450,45545,0,0,0,21751,930,14209,5333,9277,52906,65,68072,125,0,4,0,0,5,0,0,0,0,0,0,0,1167,9978,0,757,6115
"G3701270","1870","North Carolina","370","Nash","1270","Nash","47","1270",11077,52534,146560,10590,608289,28005,2403,5643,83,152506,14356,0,0,0,1758,3697,1869,3433,2102,24907,455,1173,12,0,9,0,0,0,0,0,0,0,0,0,0,0,175,0,144,2154
"G3701290","1870","North Carolina","370","New Hanover","1290","New Hanover","47","1290",27978,46493,274059,29923,651180,37247,0,0,20,133176,540,0,0,398925,0,70,11629,88892,4192,94713,4622,7480,0,3065,261,0,0,0,0,0,0,0,0,0,0,0,0,0,3014,29950
"G3701310","1870","North Carolina","370","Northampton","1310","Northampton","47","1310",14749,104697,132115,38607,1746833,75360,108,13572,0,320924,36860,855,0,0,8300,7320,3348,7564,11861,45435,0,24039,50,0,0,0,0,0,0,0,0,0,0,0,0,3701,0,0,1805,4000
"G3701330","1870","North Carolina","370","Onslow","1330","Onslow","47","1330",7569,37618,157705,1433,349640,23806,0,0,52,117420,125,0,0,10590,0,881,3734,31385,2632,62186,1475,6125,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,3164,40733
"G3701350","1870","North Carolina","370","Orange","1350","Orange","47","1350",17507,73745,94104,80052,977308,71707,2774,86249,252,193161,92061,0,6,0,530442,383,11106,1949,18157,18559,141,179995,40,82,1337,47,0,0,0,294,35,0,0,0,0,0,4722,0,760,10083
"G3701390","1870","North Carolina","370","Pasquotank","1390","Pasquotank","47","1390",8131,44616,37663,2371,1274945,34915,300,21786,2,434985,11504,51,0,0,0,110,1077,2839,7311,23937,239,21454,0,1100,16,0,0,0,0,500,1411,0,0,0,0,0,8931,0,225,4428
"G3701430","1870","North Carolina","370","Perquimans","1430","Perquimans","47","1430",7945,47806,65652,9632,796648,26922,0,34232,141,310135,27519,0,0,2,682,593,1891,4652,3908,32851,222,6887,0,0,1340,1,3,5,0,130,5,0,0,0,0,0,7152,0,930,5323
"G3701450","1870","North Carolina","370","Person","1450","Person","47","1450",11170,49763,74752,96180,442203,45893,0,53824,15,138085,78181,0,0,0,1227150,0,6784,111,9150,10023,0,69155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,883,14090
"G3701470","1870","North Carolina","370","Pitt","1470","Pitt","47","1470",17276,97342,190271,9822,1896965,74866,859,10538,343,498662,7635,0,0,4513,190,8814,2013,14456,5823,71735,1720,6782,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,91,0,3180,30454
"G3701490","1870","North Carolina","370","Polk","1490","Polk","47","1490",4319,16259,68429,597,347606,10503,116,3692,3696,117060,5937,5,0,0,1881,14,2551,969,1963,5279,2,18290,100,0,4,0,0,0,0,0,0,0,0,0,0,0,6803,0,851,11735
"G3701510","1870","North Carolina","370","Randolph","1510","Randolph","47","1510",17551,120272,289540,22228,1518108,114073,22,137405,1015,264924,95681,199,0,0,24399,0,26050,222,18880,23125,94,121618,1252,500,4346,3,0,0,0,2477,158,0,0,0,0,0,21307,0,3125,38674
"G3701530","1870","North Carolina","370","Richmond","1530","Richmond","47","1530",12882,51316,249804,28311,670193,27405,6640,12964,1819,131855,21350,0,0,0,140,5130,2032,11970,785,43364,349,19783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,18,690
"G3701550","1870","North Carolina","370","Robeson","1550","Robeson","47","1550",16262,77741,313699,51266,552220,48313,1304,968,5838,138545,9603,8,0,69486,653,2109,14081,21261,5495,84784,1358,21934,200,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2303,25199
"G3701570","1870","North Carolina","370","Rockingham","1570","Rockingham","47","1570",15708,76534,130565,79248,1401765,56325,59,53236,4211,218469,103528,0,0,0,1441971,0,7101,337,16159,16057,123,92523,0,0,1235,0,0,0,0,146,14,0,0,0,0,0,3827,0,2230,29457
"G3701590","1870","North Carolina","370","Rowan","1590","Rowan","47","1590",16810,93440,92263,71207,1408361,86713,44955,81798,1536,289400,119132,81,150,0,54810,520,9699,149,10263,8748,48,70104,21,0,4142,10,0,0,0,110,0,0,0,0,60,0,9658,0,958,10006
"G3701610","1870","North Carolina","370","Rutherford","1610","Rutherford","47","1610",13121,52210,134251,22052,760471,40189,1953,22452,5459,272485,39678,30,21,130,13119,122,9509,1354,7087,26474,59,77609,140,0,44,0,0,0,0,235,50,0,0,0,0,0,17015,0,1490,25015
"G3701630","1870","North Carolina","370","Sampson","1630","Sampson","47","1630",16436,83662,323429,13910,513191,53305,1617,1022,2369,281381,8775,96,0,19837,7523,1231,11437,21950,1662,141373,73,35554,0,0,2,0,0,0,0,0,0,0,0,0,0,0,615,0,1624,22664
"G3701670","1870","North Carolina","370","Stanly","1670","Stanly","47","1670",8315,41598,114000,16554,352586,37794,63575,0,578,118788,42037,0,3,0,12459,201,8494,2030,5294,10435,73,3020,0,0,1045,0,0,0,0,10,0,15,0,0,0,0,11515,0,192,20164
"G3701690","1870","North Carolina","370","Stokes","1690","Stokes","47","1690",11208,41420,124593,28661,613079,29520,2,33448,11948,171214,36353,0,0,0,844145,0,6381,240,11246,9953,33,46325,0,8,177,0,0,0,0,1018,256,0,0,0,0,0,7421,0,2980,37050
"G3701710","1870","North Carolina","370","Surry","1710","Surry","47","1710",11252,52899,154359,6198,830837,34099,0,26701,18029,190171,39321,0,191,0,254286,0,12690,929,14707,15368,205,81238,196,35,531,16,33,0,0,5183,586,0,0,0,0,0,9681,0,4879,68658
"G3701750","1870","North Carolina","370","Transylvania","1750","Transylvania","47","1750",3536,15096,87605,83,340007,8034,0,372,12476,95633,190,30,981,0,6301,0,18884,62,8142,3101,141,24129,0,0,37,0,6,0,0,0,0,0,0,0,0,0,13827,0,399,3087
"G3701770","1870","North Carolina","370","Tyrrell","1770","Tyrrell","47","1770",4173,17514,42144,15343,215896,14705,737,0,0,105308,2418,0,0,17894,0,507,2355,1731,4097,22544,1495,2324,345,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3753,29089
"G3701790","1870","North Carolina","370","Union","1790","Union","47","1790",12217,71982,191847,62255,378056,56899,39499,40435,256,203032,72308,50,0,0,8262,1196,12444,3176,8167,16945,96,75096,0,455,176,2,0,0,0,0,0,0,0,0,0,0,17970,0,495,6328
"G3701830","1870","North Carolina","370","Wake","1830","Wake","47","1830",35617,119021,183247,94781,1816048,159746,28373,32223,841,379363,80804,601,7,6933,93874,7015,11371,12204,10365,99976,577,136857,6,7159,113,0,1,0,0,153,2,0,0,0,0,0,5366,0,1015,20516
"G3701850","1870","North Carolina","370","Warren","1850","Warren","47","1850",17768,110173,139070,41933,1608848,54972,75,47409,143,256803,49509,0,0,24,751045,1818,6774,2463,9409,23941,274,51403,680,178,1750,0,0,0,0,0,11,0,0,0,0,0,2701,0,820,9373
"G3701870","1870","North Carolina","370","Washington","1870","Washington","47","1870",6516,21215,51450,2450,393207,17821,0,2413,191,152038,4104,0,0,13256,75,1087,1738,4011,5207,28309,2342,0,0,0,518,16,0,0,0,0,0,0,0,0,0,0,0,0,28,9297
"G3701890","1870","North Carolina","370","Watauga","1890","Watauga","47","1890",5287,28240,117251,263,239638,15487,143,6020,17317,75944,18724,23,3187,0,3617,0,13850,684,11381,940,2,50598,7179,0,1538,17,20,0,0,3153,197,0,0,0,9126,0,7807,383,668,6849
"G3701910","1870","North Carolina","370","Wayne","1910","Wayne","47","1910",18144,94390,170157,5437,1680473,61370,883,8530,2698,297546,12216,0,0,22996,1905,5617,8348,30558,5016,75220,462,19960,0,250,1367,0,1,0,0,0,0,0,0,0,0,0,385,0,645,15090
"G3701930","1870","North Carolina","370","Wilkes","1930","Wilkes","47","1930",15539,82102,209009,16600,986086,39552,55,24079,21774,202590,43691,71,391,0,32236,4,12040,584,16460,12726,223,77397,625,0,175,0,15,0,0,5321,589,0,0,0,0,0,10437,0,4524,65487
"G3701950","1870","North Carolina","370","Wilson","1950","Wilson","47","1950",12258,55412,98972,8784,1159690,56301,0,8690,482,212770,10588,16,0,33,1898,5225,3241,12288,4280,36353,177,9457,30,263,1854,0,0,0,0,15,0,0,0,0,0,0,235,0,618,7630
"G3701970","1870","North Carolina","370","Yadkin","1970","Yadkin","47","1970",10697,50988,94910,44781,670688,29108,15,42094,6467,223856,63159,0,171,0,98493,42,11123,23,12172,10139,0,63389,948,0,884,0,0,0,0,3620,526,0,0,0,0,0,8698,0,3589,46096
"G3701990","1870","North Carolina","370","Yancey","1990","Yancey","47","1990",5909,23826,79942,40,218651,8268,0,20514,5880,113683,28207,0,768,0,5211,0,8980,7,791,164,0,27271,10,0,511,0,0,0,0,95,1,0,0,0,0,0,10871,0,130,8831
"G3900010","1870","Ohio","390","Adams","0010","Adams","24","10",20750,152591,133707,3193,5715694,167403,0,162677,2123,772899,156073,4376,234,0,102473,0,52208,389,39542,4530,121,434664,885,110,9656,1488,489,108,0,813,16,0,0,0,6162,0,47410,3376,351,8501
"G3900030","1870","Ohio","390","Allen","0030","Allen","24","30",23623,119287,102109,1829,8117216,259029,1128,314036,21671,374017,209269,2985,739,0,518,0,125897,88,52905,2082,60,466482,6220,6900,21173,2177,643,63,0,92035,17343,0,0,0,41509,0,9370,4357,125,6792
"G3900050","1870","Ohio","390","Ashland","0050","Ashland","24","50",21933,189500,64419,2167,14121144,428333,492,467192,8052,537798,551245,17755,2008,0,0,0,344197,55,117416,333,31,668473,418011,287125,33674,2482,1208,4184,0,733855,17377,0,0,0,110742,0,944,7879,105,1901
"G3900070","1870","Ohio","390","Ashtabula","0070","Ashtabula","24","70",32517,271276,91203,1432,15378316,452701,8359,181832,4218,382556,557632,2440,4082,0,1700,0,197464,442,363957,137,406,1134877,1193089,1674274,58678,132,341,13590,0,89540,677,0,0,0,146306,0,1800,1428,511,7226
"G3900090","1870","Ohio","390","Athens","0090","Athens","24","90",23768,153673,112406,663,7414708,231029,468,123277,2187,619447,96012,110,586,0,207839,0,201593,286,78721,1655,69,513864,22265,9029,23239,79,149,19,0,300,14,0,0,0,8118,0,1027,43820,486,17118
"G3900110","1870","Ohio","390","Auglaize","0110","Auglaize","24","110",20041,94764,88568,4973,6429025,203964,2116,264640,13046,379015,245277,34584,1423,0,806,0,76650,98,36354,357,19,246085,3280,2201,14694,1058,278,7,0,189,3460,0,0,0,27655,0,16282,2193,308,6190
"G3900130","1870","Ohio","390","Belmont","0130","Belmont","24","130",39714,221457,87254,1919,16572734,318617,5796,299409,6237,1181615,481803,48763,1271,0,1480478,0,674178,991,142569,3751,4943,830906,1454,20101,33016,181,1398,46,0,60,1,0,0,0,648,0,69885,319,191,18031
"G3900150","1870","Ohio","390","Brown","0150","Brown","24","150",30802,199862,83171,1799,9376576,249289,207,199398,17740,926168,196305,11987,2322,0,2687743,0,62756,1377,95510,12357,10776,519771,3063,8095,13587,109,634,128,0,8,0,0,0,0,833,0,51684,731,343,16348
