GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AKE001,AK3001,AK3002,AK3003,AK3004
"G4804870","1870","Texas","480","Wilbarger","4870","Wilbarger","49","4870",,,,,
"G4804910","1870","Texas","480","Williamson","4910","Williamson","49","4910",0,5563,801,0,4
"G4804930","1870","Texas","480","Wilson","4930","Wilson","49","4930",0,2093,463,0,0
"G4804970","1870","Texas","480","Wise","4970","Wise","49","4970",0,1399,51,0,0
"G4804990","1870","Texas","480","Wood","4990","Wood","49","4990",0,5647,1247,0,0
"G4805030","1870","Texas","480","Young","5030","Young","49","5030",0,131,4,0,0
"G4805050","1870","Texas","480","Zapata","5050","Zapata","49","5050",0,1488,0,0,0
"G4805070","1870","Texas","480","Zavala","5070","Zavala","49","5070",0,129,4,0,0
"G4950015","1870","Utah Territory","495","Beaver","0015","Beaver","67","10",0,2005,0,0,2
"G4950035","1870","Utah Territory","495","Box Elder","0035","Box Elder","67","30",0,4429,19,403,4
"G4950055","1870","Utah Territory","495","Cache","0055","Cache","67","50",0,8219,5,0,5
"G4950115","1870","Utah Territory","495","Davis","0115","Davis","67","110",0,4454,0,0,5
"G4950295","1870","Utah Territory","495","Iron","0295","Iron","67","210",0,2262,0,0,15
"G4950315","1870","Utah Territory","495","Juab","0315","Juab","67","230",0,2028,4,0,2
"G4950335","1870","Utah Territory","495","Kane","0335","Kane","67","250",0,1505,1,0,7
"G4950375","1870","Utah Territory","495","Millard","0375","Millard","67","270",0,2665,1,0,87
"G4950395","1870","Utah Territory","495","Morgan","0395","Morgan","67","290",0,1970,2,0,0
"G4950415","1870","Utah Territory","495","Piute","0415","Piute","67","310",0,80,0,0,2
"G4950435","1870","Utah Territory","495","Rich","0435","Rich","67","330",0,1953,0,0,2
"G4950495","1870","Utah Territory","495","Salt Lake","0495","Salt Lake","67","350",12854,18277,51,0,9
"G4950535","1870","Utah Territory","495","Sanpete","0535","Sanpete","67","390",0,6771,0,0,15
"G4950555","1870","Utah Territory","495","Sevier","0555","Sevier","67","410",0,19,0,0,0
"G4950595","1870","Utah Territory","495","Summit","0595","Summit","67","430",0,2467,4,39,2
"G4950615","1870","Utah Territory","495","Tooele","0615","Tooele","67","450",0,2177,0,0,0
"G4950675","1870","Utah Territory","495","Utah","0675","Utah","67","490",0,12185,6,0,12
"G4950715","1870","Utah Territory","495","Wasatch","0715","Wasatch","67","510",0,1244,0,0,0
"G4950735","1870","Utah Territory","495","Washington","0735","Washington","67","530",0,3052,4,0,8
"G4950755","1870","Utah Territory","495","Weber","0755","Weber","67","570",3127,7833,21,3,1
"G5000010","1870","Vermont","500","Addison","0010","Addison","6","10",0,23378,106,0,0
"G5000030","1870","Vermont","500","Bennington","0030","Bennington","6","30",2501,21176,149,0,0
"G5000050","1870","Vermont","500","Caledonia","0050","Caledonia","6","50",0,22220,15,0,0
"G5000070","1870","Vermont","500","Chittenden","0070","Chittenden","6","70",14387,36350,130,0,0
"G5000090","1870","Vermont","500","Essex","0090","Essex","6","90",0,6805,3,0,3
"G5000110","1870","Vermont","500","Franklin","0110","Franklin","6","110",0,30193,98,0,0
"G5000130","1870","Vermont","500","Grand Isle","0130","Grand Isle","6","130",0,4071,5,0,6
"G5000150","1870","Vermont","500","Lamoille","0150","Lamoille","6","150",0,12438,5,0,5
"G5000170","1870","Vermont","500","Orange","0170","Orange","6","170",0,23077,13,0,0
"G5000190","1870","Vermont","500","Orleans","0190","Orleans","6","190",0,21006,29,0,0
"G5000210","1870","Vermont","500","Rutland","0210","Rutland","6","210",6072,40469,182,0,0
"G5000230","1870","Vermont","500","Washington","0230","Washington","6","230",0,26491,29,0,0
"G5000250","1870","Vermont","500","Windham","0250","Windham","6","250",0,25986,50,0,0
"G5000270","1870","Vermont","500","Windsor","0270","Windsor","6","270",0,35953,110,0,0
"G5100010","1870","Virginia","510","Accomack","0010","Accomack","40","10",0,12567,7842,0,0
"G5100030","1870","Virginia","510","Albemarle","0030","Albemarle","40","30",2838,12550,14994,0,0
"G5100035","1870","Virginia","510","Alexandria","0035","Alexandria","40","130",13570,9444,7310,1,0
"G5100050","1870","Virginia","510","Alleghany","0050","Alleghany","40","50",0,3095,579,0,0
"G5100070","1870","Virginia","510","Amelia","0070","Amelia","40","70",0,3055,6823,0,0
"G5100090","1870","Virginia","510","Amherst","0090","Amherst","40","90",0,8184,6704,0,12
"G5100110","1870","Virginia","510","Appomattox","0110","Appomattox","40","110",0,4414,4536,0,0
"G5100150","1870","Virginia","510","Augusta","0150","Augusta","40","150",5120,22026,6737,0,0
"G5100170","1870","Virginia","510","Bath","0170","Bath","40","170",0,2906,889,0,0
"G5100190","1870","Virginia","510","Bedford","0190","Bedford","40","190",0,14557,10770,0,0
"G5100210","1870","Virginia","510","Bland","0210","Bland","40","210",0,3783,217,0,0
"G5100230","1870","Virginia","510","Botetourt","0230","Botetourt","40","230",0,8166,3163,0,0
"G5100250","1870","Virginia","510","Brunswick","0250","Brunswick","40","250",0,4525,8902,0,0
"G5100270","1870","Virginia","510","Buchanan","0270","Buchanan","40","270",0,3730,47,0,0
"G5100290","1870","Virginia","510","Buckingham","0290","Buckingham","40","290",0,5660,7711,0,0
"G5100310","1870","Virginia","510","Campbell","0310","Campbell","40","310",6825,14041,14343,0,0
"G5100330","1870","Virginia","510","Caroline","0330","Caroline","40","330",0,7077,8038,0,13
"G5100350","1870","Virginia","510","Carroll","0350","Carroll","40","350",0,8819,328,0,0
"G5100360","1870","Virginia","510","Charles City","0360","Charles City","40","360",0,1822,3153,0,0
"G5100370","1870","Virginia","510","Charlotte","0370","Charlotte","40","370",0,4900,9613,0,0
"G5100410","1870","Virginia","510","Chesterfield","0410","Chesterfield","40","410",2599,9730,8733,0,7
"G5100430","1870","Virginia","510","Clarke","0430","Clarke","40","430",0,4511,2159,0,0
"G5100450","1870","Virginia","510","Craig","0450","Craig","40","450",0,2712,230,0,0
"G5100470","1870","Virginia","510","Culpeper","0470","Culpeper","40","470",0,6058,6169,0,0
"G5100490","1870","Virginia","510","Cumberland","0490","Cumberland","40","490",0,2709,5433,0,0
"G5100530","1870","Virginia","510","Dinwiddie","0530","Dinwiddie","40","530",18950,13017,17664,0,21
"G5100550","1870","Virginia","510","Elizabeth City","0550","Elizabeth City","40","550",0,2832,5471,0,0
"G5100570","1870","Virginia","510","Essex","0570","Essex","40","570",0,3277,6650,0,0
"G5100590","1870","Virginia","510","Fairfax","0590","Fairfax","40","590",0,8667,4284,1,0
"G5100610","1870","Virginia","510","Fauquier","0610","Fauquier","40","610",0,11834,7856,0,0
"G5100630","1870","Virginia","510","Floyd","0630","Floyd","40","630",0,8827,997,0,0
"G5100650","1870","Virginia","510","Fluvanna","0650","Fluvanna","40","650",0,4778,5097,0,0
"G5100670","1870","Virginia","510","Franklin","0670","Franklin","40","670",0,12268,5996,0,0
"G5100690","1870","Virginia","510","Frederick","0690","Frederick","40","690",4477,13863,2733,0,0
"G5100710","1870","Virginia","510","Giles","0710","Giles","40","710",0,5272,598,0,5
"G5100730","1870","Virginia","510","Gloucester","0730","Gloucester","40","730",0,4782,5429,0,0
"G5100750","1870","Virginia","510","Goochland","0750","Goochland","40","750",0,3711,6601,0,1
"G5100770","1870","Virginia","510","Grayson","0770","Grayson","40","770",0,8833,754,0,0
"G5100790","1870","Virginia","510","Greene","0790","Greene","40","790",0,3182,1452,0,0
"G5100810","1870","Virginia","510","Greensville","0810","Greensville","40","810",0,2155,4207,0,0
"G5100830","1870","Virginia","510","Halifax","0830","Halifax","40","830",0,11562,16266,0,0
"G5100850","1870","Virginia","510","Hanover","0850","Hanover","40","850",0,7893,8562,0,0
"G5100870","1870","Virginia","510","Henrico","0870","Henrico","40","870",51038,35148,31031,0,0
"G5100890","1870","Virginia","510","Henry","0890","Henry","40","890",0,6722,5581,0,0
"G5100910","1870","Virginia","510","Highland","0910","Highland","40","910",0,3803,348,0,0
"G5100930","1870","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",0,4874,3446,0,0
"G5100950","1870","Virginia","510","James City","0950","James City","40","950",0,1985,2440,0,0
"G5100970","1870","Virginia","510","King And Queen","0970","King And Queen","40","970",0,4221,5488,0,0
"G5100990","1870","Virginia","510","King George","0990","King George","40","990",0,2927,2815,0,0
"G5101010","1870","Virginia","510","King William","1010","King William","40","1010",0,2943,4455,0,117
"G5101030","1870","Virginia","510","Lancaster","1030","Lancaster","40","1030",0,2198,3157,0,0
"G5101050","1870","Virginia","510","Lee","1050","Lee","40","1050",0,12263,1005,0,0
"G5101070","1870","Virginia","510","Loudoun","1070","Loudoun","40","1070",0,15238,5691,0,0
"G5101090","1870","Virginia","510","Louisa","1090","Louisa","40","1090",0,6269,10063,0,0
"G5101110","1870","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",0,4344,6059,0,0
"G5101130","1870","Virginia","510","Madison","1130","Madison","40","1130",0,4959,3711,0,0
"G5101150","1870","Virginia","510","Mathews","1150","Matthews","40","1150",0,4104,2096,0,0
"G5101170","1870","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",0,7162,14156,0,0
"G5101190","1870","Virginia","510","Middlesex","1190","Middlesex","40","1190",0,2459,2522,0,0
"G5101210","1870","Virginia","510","Montgomery","1210","Montgomery","40","1210",0,9674,2882,0,0
"G5101230","1870","Virginia","510","Nansemond","1230","Nansemond","40","1230",0,6059,5517,0,0
"G5101250","1870","Virginia","510","Nelson","1250","Nelson","40","1250",0,7586,6312,0,0
"G5101270","1870","Virginia","510","New Kent","1270","New Kent","40","1270",0,2005,2361,0,15
"G5101290","1870","Virginia","510","Norfolk","1290","Norfolk","40","1290",29819,24380,22320,0,2
"G5101310","1870","Virginia","510","Northampton","1310","Northampton","40","1310",0,3198,4848,0,0
"G5101330","1870","Virginia","510","Northumberland","1330","Northumberland","40","1330",0,3808,3054,0,1
"G5101350","1870","Virginia","510","Nottoway","1350","Nottoway","40","1350",0,2241,7050,0,0
"G5101370","1870","Virginia","510","Orange","1370","Orange","40","1370",0,4938,5458,0,0
"G5101390","1870","Virginia","510","Page","1390","Page","40","1390",0,7476,986,0,0
"G5101410","1870","Virginia","510","Patrick","1410","Patrick","40","1410",0,7836,2325,0,0
"G5101430","1870","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",3463,15259,16084,0,0
"G5101450","1870","Virginia","510","Powhatan","1450","Powhatan","40","1450",0,2552,5115,0,0
"G5101470","1870","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",0,4106,7898,0,0
"G5101490","1870","Virginia","510","Prince George","1490","Prince George","40","1490",0,2774,5046,0,0
"G5101510","1870","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",0,4369,3902,2,0
"G5101530","1870","Virginia","510","Prince William","1530","Prince William","40","1530",0,5691,1813,0,0
"G5101550","1870","Virginia","510","Pulaski","1550","Pulaski","40","1550",0,4729,1809,0,0
"G5101570","1870","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",0,5195,3066,0,0
"G5101590","1870","Virginia","510","Richmond","1590","Richmond","40","1590",0,3475,3028,0,0
"G5101610","1870","Virginia","510","Roanoke","1610","Roanoke","40","1610",0,6218,3132,0,0
"G5101630","1870","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",2873,12162,3890,0,6
"G5101650","1870","Virginia","510","Rockingham","1650","Rockingham","40","1650",0,21152,2516,0,0
"G5101670","1870","Virginia","510","Russell","1670","Russell","40","1670",0,9936,1167,0,0
"G5101690","1870","Virginia","510","Scott","1690","Scott","40","1690",0,12512,524,0,0
"G5101710","1870","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",0,14260,676,0,0
"G5101730","1870","Virginia","510","Smyth","1730","Smyth","40","1730",0,7654,1244,0,0
"G5101750","1870","Virginia","510","Southampton","1750","Southampton","40","1750",0,5468,6795,0,22
"G5101770","1870","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",4046,7069,4659,0,0
"G5101790","1870","Virginia","510","Stafford","1790","Stafford","40","1790",0,4935,1485,0,0
"G5101810","1870","Virginia","510","Surry","1810","Surry","40","1810",0,2393,3192,0,0
"G5101830","1870","Virginia","510","Sussex","1830","Sussex","40","1830",0,2962,4923,0,0
"G5101850","1870","Virginia","510","Tazewell","1850","Tazewell","40","1850",0,9193,1598,0,0
"G5101870","1870","Virginia","510","Warren","1870","Warren","40","1870",0,4611,1105,0,0
"G5101890","1870","Virginia","510","Warwick","1890","Warwick","40","1875",0,620,1052,0,0
"G5101910","1870","Virginia","510","Washington","1910","Washington","40","1910",0,14156,2653,0,7
"G5101930","1870","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",0,3531,4151,0,0
"G5101950","1870","Virginia","510","Wise","1950","Wise","40","1950",0,4717,68,0,0
"G5101970","1870","Virginia","510","Wythe","1970","Wythe","40","1970",0,9269,2342,0,0
"G5101990","1870","Virginia","510","York","1990","York","40","1990",0,2507,4691,0,0
"G5350015","1870","Washington Territory","535","Chihallis","0015","Chihallis","73","270",0,397,0,0,4
"G5350035","1870","Washington Territory","535","Clallam","0035","Clallam","73","90",0,374,0,2,32
"G5350055","1870","Washington Territory","535","Clark","0055","Clark","73","110",0,3013,0,0,68
"G5350095","1870","Washington Territory","535","Cowlitz","0095","Cowlitz","73","150",0,709,7,1,13
"G5350115","1870","Washington Territory","535","Island","0115","Island","73","290",0,594,2,7,23
"G5350135","1870","Washington Territory","535","Jefferson","0135","Jefferson","73","310",0,1126,12,19,111
"G5350155","1870","Washington Territory","535","King","0155","King","73","330",0,1809,34,33,244
"G5350175","1870","Washington Territory","535","Kitsap","0175","Kitsap","73","350",0,839,14,13,0
"G5350195","1870","Washington Territory","535","Klikatat","0195","Klikatat","73","390",0,326,0,0,3
"G5350215","1870","Washington Territory","535","Lewis","0215","Lewis","73","410",0,868,8,1,11
"G5350235","1870","Washington Territory","535","Mason","0235","Mason","73","450",0,275,5,1,8
"G5350255","1870","Washington Territory","535","Pacific","0255","Pacific","73","490",0,607,1,6,124
"G5350275","1870","Washington Territory","535","Pierce","0275","Pierce","73","530",0,1149,75,7,178
"G5350295","1870","Washington Territory","535","The Disputed Islands","0295","The Disputed Islands","73","550",0,473,7,2,72
"G5350355","1870","Washington Territory","535","Skamania","0355","Skamania","73","590",0,129,0,0,4
"G5350395","1870","Washington Territory","535","Snohomish","0395","Snohomish","73","610",0,529,2,3,65
"G5350435","1870","Washington Territory","535","Stevens","0435","Stevens","73","650",0,567,0,42,125
"G5350455","1870","Washington Territory","535","Thurston","0455","Thurston","73","670",0,2193,27,19,7
"G5350475","1870","Washington Territory","535","Wahkiakum","0475","Wahkiakum","73","690",0,165,1,15,89
"G5350495","1870","Washington Territory","535","Walla Walla","0495","Walla Walla","73","710",0,5174,11,42,73
"G5350515","1870","Washington Territory","535","Whatcom","0515","Whatcom","73","730",0,451,1,21,61
"G5350555","1870","Washington Territory","535","Yakima","0555","Yakima","73","770",0,428,0,0,4
"G5400010","1870","West Virginia","540","Barbour","0010","Barbour","56","10",0,9926,386,0,0
"G5400030","1870","West Virginia","540","Berkeley","0030","Berkeley","56","30",4863,13228,1672,0,0
"G5400050","1870","West Virginia","540","Boone","0050","Boone","56","50",0,4400,153,0,0
"G5400070","1870","West Virginia","540","Braxton","0070","Braxton","56","70",0,6393,87,0,0
"G5400090","1870","West Virginia","540","Brooke","0090","Brooke","56","90",0,5367,97,0,0
"G5400110","1870","West Virginia","540","Cabell","0110","Cabell","56","110",0,6306,123,0,0
"G5400130","1870","West Virginia","540","Calhoun","0130","Calhoun","56","130",0,2931,8,0,0
"G5400150","1870","West Virginia","540","Clay","0150","Clay","56","150",0,2192,4,0,0
"G5400170","1870","West Virginia","540","Doddridge","0170","Doddridge","56","170",0,7041,35,0,0
"G5400190","1870","West Virginia","540","Fayette","0190","Fayette","56","190",0,6529,118,0,0
"G5400210","1870","West Virginia","540","Gilmer","0210","Gilmer","56","210",0,4311,27,0,0
"G5400230","1870","West Virginia","540","Grant","0230","Grant","56","230",0,4136,331,0,0
"G5400250","1870","West Virginia","540","Greenbrier","0250","Greenbrier","56","250",0,10314,1103,0,0
"G5400270","1870","West Virginia","540","Hampshire","0270","Hampshire","56","270",0,7003,640,0,0
"G5400290","1870","West Virginia","540","Hancock","0290","Hancock","56","290",0,4336,27,0,0
"G5400310","1870","West Virginia","540","Hardy","0310","Hardy","56","310",0,4902,616,0,0
"G5400330","1870","West Virginia","540","Harrison","0330","Harrison","56","330",0,16058,655,0,1
"G5400350","1870","West Virginia","540","Jackson","0350","Jackson","56","350",0,10242,58,0,0
"G5400370","1870","West Virginia","540","Jefferson","0370","Jefferson","56","370",0,9731,3488,0,0
"G5400390","1870","West Virginia","540","Kanawha","0390","Kanawha","56","390",3162,20111,2238,0,0
"G5400410","1870","West Virginia","540","Lewis","0410","Lewis","56","410",0,9979,196,0,0
"G5400430","1870","West Virginia","540","Lincoln","0430","Lincoln","56","430",0,5017,36,0,0
"G5400450","1870","West Virginia","540","Logan","0450","Logan","56","450",0,5022,102,0,0
"G5400470","1870","West Virginia","540","McDowell","0470","Mcdowell","56","470",0,1952,0,0,0
"G5400490","1870","West Virginia","540","Marion","0490","Marion","56","490",0,12029,78,0,0
"G5400510","1870","West Virginia","540","Marshall","0510","Marshall","56","510",0,14821,120,0,0
