GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AWS001,AWT001,AWU001,AWW001,AWW002,AWW003,AWW004,AXO001,AXO002,AXO003,AXO004,AXO005,AXO006,AXO007,AXO008,AXO009,AXO010,AXO011,AXO012,AXO013,AXO014,AXO015,AXO016,AXO017,AXO018,AXO019,AXO020,AXO021,AXO022,AXO023,AXO024,AXO025,AXO026,AXO027,AXO028,AXO029,AXO030,AXO031,AXO032,AXO033,AXO034,AXO035,AXO036,AXO037,AXO038,AXO039,AXO040,AXO041
"G3600930","1900","New York","360","Schenectady","0930","Schenectady","13","930",46852,119577,95396,2623370,2016150,377260,575180,4440,86200,127770,258510,73080,1700,0,0,60,21,0,271,28528,484,3703,1221,0,8,114370,0,11925,0,0,0,0,0,0,170,0,0,0,0,0,0,2233,98,0,128300,8300,0,0
"G3600950","1900","New York","360","Schoharie","0950","Schoharie","13","950",26854,367023,283225,5381490,4515620,789820,1774038,10590,137640,173460,604870,88060,30910,0,0,1,7,61,1086,81473,648,9196,274,395,72,241401,0,3275,0,0,0,0,0,0,13,0,0,0,1646,16100,0,2976,940,0,33400,3752700,0,0
"G3600970","1900","New York","360","Schuyler","0970","Schuyler","13","970",15811,196718,158991,3964810,2903990,538950,969863,40250,109960,244960,473640,27550,139550,0,0,0,159,0,3620,25614,223,934,2823,78,70,211704,0,8575,0,0,0,0,0,0,230,0,0,0,24,0,29480,28712,147,0,0,1700,0,0
"G3600990","1900","New York","360","Seneca","0990","Seneca","13","990",28114,194591,169186,5454960,3778430,679290,1136267,113620,57630,387650,905890,4280,427890,0,0,266,136,84,5736,42216,714,2160,2302,2108,79,293583,0,4575,0,0,0,0,0,0,8,0,0,0,117,50,20750,14063,511,0,0,0,0,30
"G3601010","1900","New York","360","Steuben","1010","Steuben","13","1010",82822,825334,610181,17863180,9303860,1942310,3661234,78800,311340,477490,1794070,79090,278580,0,0,75,345,106,4513,159152,1445,15572,2364,90,285,2702304,0,25166,0,0,0,0,0,0,20,0,0,0,8072,47880,2569560,25836,1196,0,0,140640,0,0
"G3601030","1900","New York","360","Suffolk","1030","Suffolk","13","1030",77582,276860,130144,12684600,8597670,943850,1462775,1000,6600,634260,87780,41030,92530,0,0,3566,407,20,1355,22448,514,3637,1549,11,65,1287618,6141,19004,12000,0,0,0,0,0,2,0,0,0,0,0,0,2011,130,0,100,0,0,0
"G3601050","1900","New York","360","Sullivan","1050","Sullivan","13","1050",32306,478783,201032,4922860,5032350,743800,1775134,450,115280,220180,227470,51530,980,0,0,139,231,0,97,63239,749,2276,66,0,13,268996,0,1441,0,0,0,0,0,0,0,0,0,0,2511,1160,0,207,17,0,0,0,0,0
"G3601070","1900","New York","360","Tioga","1070","Tioga","13","1070",27951,305061,233907,4303630,3398560,621440,1520675,9530,149900,171680,639210,19160,46650,0,0,6,327,0,685,59467,2180,45244,184,2,0,663154,0,3878,0,0,0,0,0,0,0,0,0,0,1024,200,176110,228,200,0,0,0,0,0
"G3601090","1900","New York","360","Tompkins","1090","Tompkins","13","1090",33830,285721,230543,5973890,4351570,820790,1589148,38130,192100,290910,748010,16620,234740,0,0,50,127,62,6750,58960,756,16105,1576,124,3,565627,0,4254,0,0,0,0,0,0,50,0,0,0,1767,7580,93890,10666,1450,0,0,0,0,0
"G3601110","1900","New York","360","Ulster","1110","Ulster","13","1110",88422,522113,254310,7854510,7278590,1121880,2059818,460,132110,452330,241140,152950,25540,0,0,78,582,3,547,77641,1859,5284,2493,0,2,356019,0,32901,0,0,0,0,0,0,10,0,0,0,3156,9100,100,203,107,0,0,100,0,0
"G3601130","1900","New York","360","Warren","1130","Warren","13","1130",29943,286945,127763,1829730,1578950,278520,654339,110,26950,72790,40760,4220,60,0,0,1625,20,0,45,23116,500,1048,164,0,2,132918,0,2599,0,0,0,0,0,0,0,0,0,0,1144,12730,0,429,303,0,0,0,0,0
"G3601150","1900","New York","360","Washington","1150","Washington","13","1150",45624,454502,314993,6411260,5572510,880710,2099953,5620,37680,462810,603170,93360,3300,0,0,167,29,0,1085,85784,2413,7444,1536,4,0,1281222,0,8419,0,0,0,0,0,0,0,0,0,0,1139,1280,0,1640,232,0,0,0,0,0
"G3601170","1900","New York","360","Wayne","1170","Wayne","13","1170",48660,363211,305299,12167630,7782750,1377090,2344327,193720,32710,866640,1115740,14960,658070,0,0,433,188,41,3620,67805,1030,9127,4189,105,9,787557,35,323461,0,0,0,0,0,0,0,0,0,0,673,100,874390,81039,1498,0,0,5800,0,670
"G3601190","1900","New York","360","Westchester","1190","Westchester","13","1190",184257,184512,124916,16884890,10606110,981070,1956578,710,5120,239940,67350,32110,9330,0,0,42,136,0,159,55176,1718,8105,1659,0,0,333755,3,5696,0,0,0,0,0,0,0,0,0,0,0,0,0,55,68,0,0,0,0,0
"G3601210","1900","New York","360","Wyoming","1210","Wyoming","13","1210",30413,367894,270374,8608380,4626840,908550,2144329,60490,56360,118450,791120,12670,317110,0,0,37,125,192,4793,94287,843,26863,305,0,81,890469,0,4817,0,0,0,0,0,0,110,0,0,250,19808,257780,0,160455,1654,0,0,0,0,0
"G3601230","1900","New York","360","Yates","1230","Yates","13","1230",20318,203568,168485,6523200,3770120,740690,1099258,81210,27180,328380,561750,27680,390740,0,0,236,12,64,5591,28616,558,866,772,465,84,218665,0,2613,0,0,0,0,0,0,10,0,0,0,30,0,2650,49857,477,0,0,1500,0,0
"G3700010","1900","North Carolina","370","Alamance","0010","Alamance","47","10",25665,244178,97229,1449050,720330,133640,368947,20,0,454470,51730,870,97130,0,0,1503,89,4,739,1597,2281,205,3046,2,10,9272,32254,1838,0,525,494,0,0,0,0,0,0,16146,0,0,1652550,63,2138,1358,0,0,0,0
"G3700030","1900","North Carolina","370","Alexander","0030","Alexander","47","30",10960,157619,65576,1071120,283760,67680,217936,4,8,262110,21320,1650,79110,0,0,145,19,30,31,77,587,80,2223,0,0,5469,18679,1461,0,828,747,0,0,0,0,0,0,16937,0,0,361820,323,2910,459,0,0,0,0
"G3700050","1900","North Carolina","370","Alleghany","0050","Alleghany","47","50",7759,145200,84996,1416710,331250,70060,354335,0,24530,150420,52240,9620,4840,0,0,0,3,0,237,7212,30,96,1700,61,88,12849,2946,1828,0,0,0,0,0,0,2,0,0,20499,0,0,2380,1260,23,0,210,0,0,0
"G3700070","1900","North Carolina","370","Anson","0070","Anson","47","70",21870,309986,116084,1515990,535870,119240,328026,0,30,272650,69720,1480,48510,0,0,6,3,0,115,508,953,44,2188,0,0,1583,43680,238,0,17507,17135,0,0,0,0,0,0,28744,0,0,1330,38,11081,183,0,0,0,0
"G3700090","1900","North Carolina","370","Ashe","0090","Ashe","47","90",19581,272137,154575,3021440,692240,100320,728767,148,12160,381510,71610,13140,41340,0,0,0,28,9,311,8880,1960,98,2998,13,1025,25008,4267,3227,0,0,0,0,0,0,2,0,0,43845,78,30,18850,4061,217,10,690,0,0,0
"G3700130","1900","North Carolina","370","Beaufort","0130","Beaufort","47","130",26404,248104,65823,1273480,575930,86770,303765,0,0,378410,36680,20,950,360238,0,0,45,0,44,1701,592,1,287,0,0,143770,193122,555,0,4134,3940,0,0,0,0,0,0,1577,0,0,1128740,94,6906,12654,0,0,0,0
"G3700150","1900","North Carolina","370","Bertie","0150","Bertie","47","150",20538,341428,109239,1153570,498400,102160,302510,0,0,481080,4510,0,570,120,0,0,4,0,101,640,168,1021,1721,0,0,6286,113584,101,0,7406,7355,0,0,0,0,0,0,2786,0,0,379780,230,11098,608220,0,0,0,0
"G3700170","1900","North Carolina","370","Bladen","0170","Bladen","47","170",17677,364103,68738,920720,402260,66270,247621,0,0,249780,2410,10,330,109676,0,0,24,0,0,121,297,7,1399,0,0,10249,116586,38,0,2788,2734,0,0,0,0,0,0,11415,0,0,278690,0,20056,493,0,0,0,0
"G3700190","1900","North Carolina","370","Brunswick","0190","Brunswick","47","190",12657,252117,31243,500240,253160,45400,160076,0,20,118140,2960,0,0,1215814,0,0,0,0,0,229,122,36,614,0,0,1460,208256,96,0,431,430,0,0,0,0,0,0,622,0,0,10440,5,5093,37527,0,0,0,0
"G3700210","1900","North Carolina","370","Buncombe","0210","Buncombe","47","210",44288,348644,142283,4234110,1608040,158970,626353,0,1230,714010,61550,2350,69520,0,0,390,118,2,2353,2713,215,878,1702,0,28,43210,17667,4575,0,0,0,0,0,0,0,0,0,46272,0,0,568260,2505,2286,58,2460,0,0,0
"G3700230","1900","North Carolina","370","Burke","0230","Burke","47","230",17699,222551,65700,1608920,429390,93800,304723,21,0,372050,9720,820,70520,470,0,329,100,0,254,428,1741,1025,2097,0,0,10052,27510,1253,0,75,71,0,0,0,0,0,0,25867,0,0,45080,736,7661,287,1020,0,0,0
"G3700250","1900","North Carolina","370","Cabarrus","0250","Cabarrus","47","250",22456,209125,98582,1815670,649360,133530,360883,0,0,284970,45190,390,127180,0,0,1225,463,6,339,1293,550,368,4049,0,0,4928,11850,828,0,8039,7681,0,0,0,0,0,0,6370,0,0,70,17,1975,1359,0,0,0,0
"G3700270","1900","North Carolina","370","Caldwell","0270","Caldwell","47","270",15694,231497,71151,1756000,478750,96100,314926,7,190,376870,16080,800,69970,100,0,229,14,0,158,1400,1610,5,2096,0,0,20189,40309,780,0,36,36,0,0,0,0,0,0,34491,0,0,68020,567,5894,117,0,0,0,0
"G3700290","1900","North Carolina","370","Camden","0290","Camden","47","290",5474,76549,44656,619360,232520,29480,121140,0,0,254890,3040,5,0,556254,0,0,9,0,7,531,165,0,458,0,0,16527,27331,188,0,1392,1394,0,0,0,0,0,0,1233,0,0,0,123,2677,251,0,0,0,0
"G3700310","1900","North Carolina","370","Carteret","0310","Carteret","47","310",11811,74751,18626,314720,168050,20980,80522,0,0,53570,720,20,35,48948,0,0,0,0,15,75,154,0,7,0,0,15810,60662,160,0,514,514,0,0,0,0,0,0,130,0,0,140030,0,999,12184,0,0,0,0
"G3700330","1900","North Carolina","370","Caswell","0330","Caswell","47","330",15028,243737,113824,1162710,627230,87540,273406,0,0,362150,32210,290,55190,0,0,261,29,0,945,837,599,314,2959,0,0,8550,33711,2097,0,0,0,0,0,0,0,0,0,7724,0,0,5633900,170,2815,158,150,0,0,0
"G3700350","1900","North Carolina","370","Catawba","0350","Catawba","47","350",22133,239824,116379,2053150,705440,168680,375660,0,10,389280,31970,590,274740,0,0,307,2,0,279,3537,1721,233,1654,0,0,4531,49924,1206,0,3636,3369,0,0,0,0,0,0,17098,0,0,8600,261,3359,1322,450,0,0,0
"G3700370","1900","North Carolina","370","Chatham","0370","Chatham","47","370",23912,411084,132427,1640460,739700,149100,518091,0,10,636400,50620,360,124410,0,0,1098,7,45,193,276,412,171,3912,5,0,4688,51853,166,0,6742,6028,0,0,0,0,0,0,28335,0,0,494400,137,6504,1173,0,0,0,0
"G3700390","1900","North Carolina","370","Cherokee","0390","Cherokee","47","390",11860,208359,41927,782540,210580,33870,236271,0,0,301230,10020,1940,8060,0,0,642,22,0,65,1953,506,234,3025,0,25,17398,20290,1597,0,0,0,0,0,0,0,0,0,23890,0,0,20440,1430,6348,0,0,0,0,0
"G3700410","1900","North Carolina","370","Chowan","0410","Chowan","47","410",10258,72528,34972,493300,233800,40040,115405,0,0,144000,800,0,0,37752,0,2,0,0,35,495,38,41,538,0,0,10097,77366,77,0,2513,2494,0,0,0,0,0,0,940,0,0,2180,17,2092,167921,5800,0,0,0
"G3700430","1900","North Carolina","370","Clay","0430","Clay","47","430",4532,97462,23973,451300,123290,20840,136289,90,50,156430,3290,1040,4240,0,0,58,10,0,28,1065,253,136,1663,0,0,4061,8922,1066,0,0,0,0,0,0,0,0,0,11614,0,0,31040,1719,4120,14,510,0,0,0
"G3700450","1900","North Carolina","370","Cleveland","0450","Cleveland","47","450",25078,258042,126058,2509240,919400,160270,433386,6,19,418000,15660,230,96270,0,0,5,0,0,61,1529,1306,16,3110,0,0,1616,35404,393,0,11790,11192,0,0,0,0,0,0,17024,0,0,1910,83,1800,374,0,0,0,0
"G3700470","1900","North Carolina","370","Columbus","0470","Columbus","47","470",21274,360855,68471,1167150,492840,83370,290764,0,270,278430,9730,300,500,247572,0,0,0,0,0,404,479,51,1239,0,0,17918,245987,165,0,2959,2939,0,0,0,0,1957,0,10399,0,0,490020,74,19046,2914,0,0,0,0
"G3700490","1900","North Carolina","370","Craven","0490","Craven","47","490",24160,211523,55986,1067810,343360,62150,205532,0,0,171440,7140,0,31,79776,0,18,0,15,50,828,692,16,594,0,0,80921,70008,3156,0,2646,2561,0,0,0,0,0,0,5772,0,0,934760,0,6575,5911,0,0,0,0
"G3700510","1900","North Carolina","370","Cumberland","0510","Cumberland","47","510",29249,362609,88461,1553310,589680,91710,335244,0,0,467550,8590,3290,4440,45952,0,28,29,0,0,730,219,71,2733,0,3,8753,123628,892,0,7350,6756,0,0,0,0,0,0,21024,0,0,159450,165,36418,1268,0,0,0,0
"G3700530","1900","North Carolina","370","Currituck","0530","Currituck","47","530",6529,89273,39063,620890,268980,31430,127730,0,0,269540,2290,0,0,26304,0,14,0,0,0,377,41,0,56,0,0,58563,70862,50,0,516,518,0,0,0,0,0,0,0,0,0,0,0,1331,230,0,0,0,0
"G3700550","1900","North Carolina","370","Dare","0550","Dare","47","550",4757,14937,2619,91210,81030,7850,22766,0,0,14310,8,0,0,6468,0,0,0,0,0,0,0,83,134,0,0,2207,26937,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188,0,0,0,0,0
"G3700570","1900","North Carolina","370","Davidson","0570","Davidson","47","570",23403,329043,132761,2497260,959580,222050,509687,40,50,574290,53140,730,264480,0,0,2078,28,0,941,6124,3355,282,3361,24,0,32885,53240,3751,0,1405,1327,0,0,0,0,0,0,32126,0,0,1238010,405,4583,1144,60,0,0,0
"G3700590","1900","North Carolina","370","Davie","0590","Davie","47","590",12115,149302,68650,1161480,377510,82630,248369,180,0,404640,39800,1330,95830,0,0,703,0,0,425,751,584,37,1156,0,0,5064,8633,921,0,1213,1147,0,0,0,0,0,0,8281,0,0,585330,145,2371,163,30,0,0,0
"G3700610","1900","North Carolina","370","Duplin","0610","Duplin","47","610",22405,389366,113365,1626390,731640,98790,353413,0,0,458090,6950,580,1540,115134,0,0,10,0,0,784,451,177,2385,0,0,15516,207129,147,0,3972,3829,0,0,0,0,0,0,24408,0,0,1162930,190,27801,6529,0,0,0,0
"G3700630","1900","North Carolina","370","Durham","0630","Durham","47","630",26233,148281,49303,1018230,423510,56690,189310,40,20,246430,17430,380,23020,0,0,127,24,8,312,369,208,280,2154,0,0,4710,36778,1130,0,1354,1226,0,0,0,0,0,0,7482,0,0,1528850,52,2904,417,0,0,0,0
"G3700650","1900","North Carolina","370","Edgecombe","0650","Edgecombe","47","650",26591,277376,139426,1895850,753200,122200,366098,0,0,480180,35160,200,920,20872,0,0,5,0,116,169,1081,103,4322,0,0,14846,60833,1766,0,19650,17171,0,0,0,0,0,0,12361,0,0,4325210,245,12689,324617,0,0,0,0
"G3700670","1900","North Carolina","370","Forsyth","0670","Forsyth","47","670",35261,228432,101666,2240350,915010,169600,373052,580,6,434510,58850,990,176020,0,0,2214,16,1,1335,1329,1046,461,1386,18,0,13594,22545,731,0,1,1,0,0,0,0,0,0,12100,0,0,2649440,153,2241,75,100,0,0,0
"G3700690","1900","North Carolina","370","Franklin","0690","Franklin","47","690",25116,267530,117900,1553760,647660,111340,334002,0,0,420050,14900,150,19390,0,0,0,72,0,259,89,1139,20,3836,0,3,2391,82797,1758,0,9463,8494,0,0,0,0,0,0,21228,0,0,5801980,267,15382,711,0,0,0,0
"G3700710","1900","North Carolina","370","Gaston","0710","Gaston","47","710",27903,201963,88659,1994000,790380,117090,354982,0,20,285640,20060,910,95660,40,0,320,2,0,501,1840,255,14,647,0,0,1898,14438,2699,0,7313,6570,0,0,0,0,0,0,5163,0,0,260,182,1998,638,0,60,0,0
"G3700730","1900","North Carolina","370","Gates","0730","Gates","47","730",10413,137494,53425,671740,411510,54440,193052,0,0,264490,2750,90,300,120318,0,0,10,0,19,35,28,66,1270,1,0,8535,104881,24,0,1652,1646,0,0,0,0,0,0,8566,0,0,2000,37,11649,219271,0,0,0,0
"G3700750","1900","North Carolina","370","Graham","0750","Graham","47","750",4343,103617,18360,272730,72620,13370,104591,30,0,106920,3960,1410,1740,0,0,269,0,0,0,232,79,1,982,0,0,10330,5103,1383,0,0,0,0,0,0,0,0,0,9224,0,0,1280,315,442,0,200,0,0,0
"G3700770","1900","North Carolina","370","Granville","0770","Granville","47","770",23263,309216,118420,1585840,888420,106420,372185,6,260,472600,47270,100,41680,0,0,5,5,10,237,1346,1651,763,3889,0,0,7075,59469,1549,0,1521,1357,0,0,0,0,0,0,34626,0,0,6775000,251,6563,272,0,0,0,0
"G3700790","1900","North Carolina","370","Greene","0790","Greene","47","790",12038,156362,87050,1355390,488420,83950,233196,0,5,328270,31910,110,2890,11554,0,0,0,0,343,903,206,53,2083,0,0,1704,53541,0,0,8048,7763,0,0,0,0,0,0,8402,0,0,5357050,1,9569,5404,0,0,0,0
"G3700810","1900","North Carolina","370","Guilford","0810","Guilford","47","810",39074,388940,149223,2693270,1169180,206280,571976,100,0,657530,77070,1380,174030,0,0,3575,118,0,1037,4279,1233,267,2147,0,0,19976,44396,2488,0,320,319,0,0,0,0,0,0,15487,0,0,2862420,203,2692,539,10,0,0,0
"G3700830","1900","North Carolina","370","Halifax","0830","Halifax","47","830",30793,380627,163951,2087450,708910,133720,460690,0,0,550600,19490,150,7540,3368,0,15,3,0,226,968,507,46,4128,0,0,15550,80423,1869,0,17783,16643,0,0,0,0,0,0,12173,0,0,2441200,2156,19869,369805,0,0,0,0
"G3700850","1900","North Carolina","370","Harnett","0850","Harnett","47","850",15988,230859,70179,1059090,399440,81540,279139,0,0,290770,4600,1010,14090,3426,0,0,0,0,4,168,66,201,2129,0,0,1756,134860,12,0,6491,5864,0,0,0,0,0,0,18306,0,0,175510,139,28161,290,0,0,0,0
"G3700870","1900","North Carolina","370","Haywood","0870","Haywood","47","870",16222,251587,84541,1936850,627470,85750,443278,40,2110,475120,55090,940,24350,0,0,0,117,0,1387,1493,31,0,1336,0,25,21204,7312,2552,0,0,0,0,0,0,0,0,0,21281,0,0,410250,1251,242,9,2060,0,0,0
"G3700890","1900","North Carolina","370","Henderson","0890","Henderson","47","890",14104,165409,61670,1497350,486850,68760,260054,0,140,348450,12420,7270,3120,0,0,13,4,0,187,1673,572,7,703,0,0,46421,9492,1632,0,0,0,0,0,0,0,0,0,23486,0,0,23880,429,1638,26,0,0,0,0
"G3700910","1900","North Carolina","370","Hertford","0910","Hertford","47","910",14294,181955,68324,1021430,509990,66320,215856,0,0,260690,5640,50,1650,3330,0,0,6,0,5,772,95,19,997,0,0,4897,81722,188,0,4459,4377,0,0,0,0,0,0,10566,0,0,235500,194,8408,393417,0,0,0,0
"G3700950","1900","North Carolina","370","Hyde","0950","Hyde","47","950",9278,92682,42677,1084230,342770,46990,130152,0,0,159510,35850,0,560,2203606,0,0,15,0,0,103,249,0,25,0,0,7608,11832,612,0,256,255,0,0,0,0,0,0,0,0,0,0,164,5341,47,0,0,0,0
"G3700970","1900","North Carolina","370","Iredell","0970","Iredell","47","970",29064,353363,159174,2540840,907470,196970,571579,110,5,649510,48000,2050,183010,122200,0,140,5,29,1696,4625,2830,476,2933,0,0,8932,23474,1794,0,8585,7964,0,0,0,0,0,0,22732,0,0,0,401,4550,529,1090,0,0,0
"G3700990","1900","North Carolina","370","Jackson","0990","Jackson","47","990",11853,211056,55773,888930,296910,42510,260162,0,200,272350,18760,880,9110,0,0,33,67,0,351,1090,90,3,1471,0,0,16369,10283,2584,0,0,0,0,0,0,0,0,0,15207,0,0,23400,1832,1339,1,550,0,0,0
"G3701010","1900","North Carolina","370","Johnston","1010","Johnston","47","1010",32250,371000,167339,2649970,1002280,177480,553708,150,0,660350,12730,840,25600,29162,0,0,121,0,81,524,150,268,3491,0,0,18987,273759,286,0,20466,18502,0,0,0,0,0,0,20304,0,0,2651760,11,75946,1352,0,0,0,0
"G3701030","1900","North Carolina","370","Jones","1030","Jones","47","1030",8226,191028,56122,733570,239960,54380,174828,0,0,226810,2360,0,120,2250,0,0,0,4,7,346,70,117,407,0,0,5761,26019,0,0,5459,5315,0,0,0,0,0,0,1804,0,0,451320,90,803,11395,0,0,0,0
"G3701070","1900","North Carolina","370","Lenoir","1070","Lenoir","47","1070",18639,215911,101996,1625520,618390,91150,291455,7,0,423110,25630,220,6190,49172,0,0,0,0,108,1026,940,48,1792,0,0,51191,78186,215,0,7313,7246,0,0,0,0,0,0,5408,0,0,4975690,572,17741,7242,0,0,0,0
"G3701090","1900","North Carolina","370","Lincoln","1090","Lincoln","47","1090",15498,180482,84218,1489450,483880,106210,298884,7,0,265650,11480,135,122100,400,0,386,1,0,156,2211,1128,64,699,0,0,833,15449,291,0,5124,4642,0,0,0,0,0,0,10508,0,0,610,36,945,143,0,0,0,0
"G3701110","1900","North Carolina","370","McDowell","1110","Mcdowell","47","1110",12567,189569,47420,1247160,275670,43420,212073,0,60,344640,6510,1810,19810,0,0,14,12,0,17,101,392,38,2983,0,0,15948,19692,2464,0,29,28,0,0,0,0,0,0,16276,0,0,28470,861,5277,35,20,0,0,0
"G3701130","1900","North Carolina","370","Macon","1130","Macon","47","1130",12104,213637,55585,887910,317050,45410,269776,10,330,337340,12780,1650,10680,0,0,71,36,0,172,1419,145,6,2042,0,46,16415,11233,2003,0,0,0,0,0,0,0,0,0,20939,0,0,33020,1118,1210,8,40,0,0,0
"G3701150","1900","North Carolina","370","Madison","1150","Madison","47","1150",20644,228718,100621,1577210,509090,61680,419048,0,190,463870,42150,1510,63530,0,0,52,44,0,1532,995,82,15,1108,0,9,25776,11446,3908,0,0,0,0,0,0,0,0,0,34524,0,0,603120,3770,939,47,2240,0,0,0
"G3701170","1900","North Carolina","370","Martin","1170","Martin","47","1170",15383,201719,72643,894910,404400,66940,215929,0,0,265940,12510,0,260,13132,0,2,0,0,0,105,13,0,878,0,0,23074,88285,436,0,4551,4496,0,0,0,0,0,0,8216,0,0,1353040,0,8943,349945,4000,0,0,0
"G3701190","1900","North Carolina","370","Mecklenburg","1190","Mecklenburg","47","1190",55268,315414,173204,4150720,1317490,232690,708286,40,0,457040,67420,320,97940,0,0,295,21,22,354,4545,2792,405,3851,0,0,1618,20079,1669,0,24248,23444,0,0,0,0,0,0,11185,0,0,0,40,2055,291,0,0,0,0
"G3701210","1900","North Carolina","370","Mitchell","1210","Mitchell","47","1210",15221,178972,66562,1341650,409720,47020,323063,0,800,270460,60260,2640,23220,0,0,195,16,0,245,4003,518,0,464,0,0,35884,5712,3560,0,0,0,0,0,0,0,0,0,24236,0,0,5400,1101,350,0,320,0,0,0
"G3701230","1900","North Carolina","370","Montgomery","1230","Montgomery","47","1230",14197,227844,51644,754480,303080,57500,196713,0,0,218050,28270,1360,44910,0,0,0,0,5,363,942,288,26,1575,10,0,4843,34270,1764,0,3572,3303,0,0,0,0,0,0,17524,0,0,13770,73,4534,846,0,0,0,0
"G3701250","1900","North Carolina","370","Moore","1250","Moore","47","1250",23622,369007,83351,1351020,635310,106560,348105,140,0,355260,23880,5310,43540,0,0,1,15,0,5,1030,515,320,3651,0,0,9161,81869,1723,0,3840,3405,0,0,0,0,0,0,23219,0,0,167700,590,11726,707,0,0,0,0
"G3701270","1900","North Carolina","370","Nash","1270","Nash","47","1270",25478,308317,119988,1668770,691480,124460,364133,0,0,513700,10460,0,11430,5628,0,0,4,0,84,269,616,22,4067,25,0,2286,135497,167,0,7369,6512,0,0,0,0,0,0,12646,0,0,8253450,865,34322,41776,0,0,0,0
"G3701290","1900","North Carolina","370","New Hanover","1290","New Hanover","47","1290",25785,49581,9728,346530,138000,15650,49875,0,0,22310,900,120,200,10220,0,0,0,0,0,625,128,22,111,0,0,10166,21624,754,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1307,20019,0,0,0,0
"G3701310","1900","North Carolina","370","Northampton","1310","Northampton","47","1310",21150,251867,126873,1237440,617150,109160,342970,0,0,430990,14480,150,7160,0,0,9,35,0,71,352,211,31,3330,0,0,10816,95706,499,0,10877,10713,0,0,0,0,0,0,8451,0,0,12470,1132,18902,333036,0,0,0,0
"G3701330","1900","North Carolina","370","Onslow","1330","Onslow","47","1330",11940,263326,62864,698650,312910,45790,184825,0,0,213090,290,0,5,20682,0,0,0,0,0,337,84,0,409,0,0,9731,97595,246,0,2295,2270,0,0,0,0,0,0,2073,0,0,508500,92,1133,63483,0,0,0,0
